Customer_ID,Planted_Risk
CUST07729,Low
CUST07730,Low
CUST07731,Low
CUST07732,Low
CUST07733,Low
CUST07734,Low
CUST07735,Low
CUST07736,Low
CUST07737,Low
CUST07738,Low
CUST07739,Low
CUST07740,Low
CUST07741,Low
CUST07742,Low
CUST07743,Low
CUST07744,Low
CUST07745,Low
CUST07746,Low
CUST07747,Low
CUST07748,Low
CUST07749,Low
CUST07750,Low
CUST07751,Low
CUST07752,Low
CUST07753,Low
CUST07754,Low
CUST07755,Low
CUST07756,Low
CUST07757,Low
CUST07758,Low
CUST07759,Low
CUST07760,Low
CUST07761,Low
CUST07762,Low
CUST07763,Medium
CUST07764,Low
CUST07765,Low
CUST07766,Low
CUST07767,Low
CUST07768,Low
CUST07769,Low
CUST07770,Medium
CUST07771,Low
CUST07772,Low
CUST07773,Low
CUST07774,Low
CUST07775,Low
CUST07776,Low
CUST07777,Low
CUST07778,Low
CUST07779,Low
CUST07780,Low
CUST07781,Low
CUST07782,Low
CUST07783,Low
CUST07784,Low
CUST07785,Medium
CUST07786,Low
CUST07787,Low
CUST07788,Low
CUST07789,Low
CUST07790,Low
CUST07791,Low
CUST07792,Low
CUST07793,Low
CUST07794,Low
CUST07795,Low
CUST07796,Low
CUST07797,Low
CUST07798,Low
CUST07799,Low
CUST07800,Low
CUST07801,Low
CUST07802,Low
CUST07803,Low
CUST07804,Low
CUST07805,Low
CUST07806,Low
CUST07807,Medium
CUST07808,Low
CUST07809,Low
CUST07810,Low
CUST07811,Low
CUST07812,Low
CUST07813,Low
CUST07814,Low
CUST07815,Low
CUST07816,Low
CUST07817,Low
CUST07818,High
CUST07819,Medium
CUST07820,Low
CUST07821,Low
CUST07822,Low
CUST07823,Low
CUST07824,Low
CUST07825,Low
CUST07826,Low
CUST07827,Low
CUST07828,Low
CUST07829,Low
CUST07830,Low
CUST07831,Low
CUST07832,Low
CUST07833,Low
CUST07834,Low
CUST07835,Low
CUST07836,Low
CUST07837,Low
CUST07838,Low
CUST07839,Low
CUST07840,Low
CUST07841,Low
CUST07842,Low
CUST07843,Low
CUST07844,Low
CUST07845,Low
CUST07846,Low
CUST07847,Low
CUST07848,Low
CUST07849,Low
CUST07850,Low
CUST07851,Low
CUST07852,High
CUST07853,Low
CUST07854,Low
CUST07855,Low
CUST07856,Low
CUST07857,Low
CUST07858,Low
CUST07859,Low
CUST07860,Low
CUST07861,Low
CUST07862,Low
CUST07863,Low
CUST07864,Low
CUST07865,Low
CUST07866,Low
CUST07867,Low
CUST07868,Low
CUST07869,Low
CUST07870,Low
CUST07871,Low
CUST07872,Medium
CUST07873,Low
CUST07874,Low
CUST07875,Low
CUST07876,Low
CUST07877,Low
CUST07878,Low
CUST07879,Low
CUST07880,Low
CUST07881,Low
CUST07882,Low
CUST07883,Low
CUST07884,Low
CUST07885,Low
CUST07886,Low
CUST07887,Low
CUST07888,Low
CUST07889,Low
CUST07890,Low
CUST07891,Low
CUST07892,Low
CUST07893,Low
CUST07894,Low
CUST07895,Low
CUST07896,High
CUST07897,Low
CUST07898,Low
CUST07899,Low
CUST07900,Low
CUST07901,Low
CUST07902,Low
CUST07903,Low
CUST07904,Low
CUST07905,Medium
CUST07906,Low
CUST07907,Low
CUST07908,Low
CUST07909,Low
CUST07910,Low
CUST07911,Low
CUST07912,Low
CUST07913,Low
CUST07914,Low
CUST07915,Low
CUST07916,High
CUST07917,Low
CUST07918,Low
CUST07919,Low
CUST07920,Low
CUST07921,Low
CUST07922,Low
CUST07923,Low
CUST07924,Low
CUST07925,Medium
CUST07926,Low
CUST07927,Low
CUST07928,Low
CUST07929,Low
CUST07930,High
CUST07931,Low
CUST07932,Low
CUST07933,Medium
CUST07934,Low
CUST07935,Low
CUST07936,Low
CUST07937,Low
CUST07938,Low
CUST07939,Low
CUST07940,Low
CUST07941,Low
CUST07942,Low
CUST07943,High
CUST07944,Low
CUST07945,Low
CUST07946,Low
CUST07947,Low
CUST07948,Low
CUST07949,Low
CUST07950,Low
CUST07951,Low
CUST07952,Low
CUST07953,Low
CUST07954,High
CUST07955,Low
CUST07956,Low
CUST07957,Low
CUST07958,Low
CUST07959,Low
CUST07960,High
CUST07961,Low
CUST07962,Low
CUST07963,Low
CUST07964,Low
CUST07965,Low
CUST07966,Low
CUST07967,Medium
CUST07968,Medium
CUST07969,Low
CUST07970,Low
CUST07971,Low
CUST07972,Low
CUST07973,Low
CUST07974,Low
CUST07975,Low
CUST07976,Low
CUST07977,Low
CUST07978,Low
CUST07979,Low
CUST07980,Medium
CUST07981,Low
CUST07982,Medium
CUST07983,Low
CUST07984,Low
CUST07985,Low
CUST07986,Low
CUST07987,Low
CUST07988,Medium
CUST07989,Low
CUST07990,Low
CUST07991,Low
CUST07992,Low
CUST07993,Low
CUST07994,Low
CUST07995,Low
CUST07996,Low
CUST07997,Low
CUST07998,Low
CUST07999,Medium
CUST08000,Low
CUST08001,Low
CUST08002,Low
CUST08003,Low
CUST08004,Low
CUST08005,Low
CUST08006,Low
CUST08007,Low
CUST08008,Low
CUST08009,High
CUST08010,High
CUST08011,Low
CUST08012,Low
CUST08013,Low
CUST08014,Low
CUST08015,Low
CUST08016,Low
CUST08017,Low
CUST08018,Low
CUST08019,Low
CUST08020,Low
CUST08021,Low
CUST08022,Medium
CUST08023,Medium
CUST08024,Low
CUST08025,Low
CUST08026,Low
CUST08027,Low
CUST08028,Low
CUST08029,Low
CUST08030,Low
CUST08031,Low
CUST08032,Medium
CUST08033,Low
CUST08034,Medium
CUST08035,Low
CUST08036,Low
CUST08037,Low
CUST08038,Low
CUST08039,Low
CUST08040,Low
CUST08041,Low
CUST08042,Low
CUST08043,Low
CUST08044,Low
CUST08045,Low
CUST08046,Low
CUST08047,Low
CUST08048,Low
CUST08049,Low
CUST08050,Low
CUST08051,Low
CUST08052,Low
CUST08053,Low
CUST08054,Low
CUST08055,Low
CUST08056,Low
CUST08057,Medium
CUST08058,Low
CUST08059,Low
CUST08060,Low
CUST08061,Low
CUST08062,Low
CUST08063,Low
CUST08064,Low
CUST08065,Low
CUST08066,Low
CUST08067,Low
CUST08068,Low
CUST08069,Low
CUST08070,Low
CUST08071,Low
CUST08072,Low
CUST08073,Low
CUST08074,Low
CUST08075,Low
CUST08076,Low
CUST08077,Low
CUST08078,High
CUST08079,Low
CUST08080,Low
CUST08081,Low
CUST08082,Medium
CUST08083,Low
CUST08084,Medium
CUST08085,Low
CUST08086,High
CUST08087,Low
CUST08088,Low
CUST08089,Low
CUST08090,Low
CUST08091,Low
CUST08092,Medium
CUST08093,Low
CUST08094,Low
CUST08095,Low
CUST08096,Low
CUST08097,Low
CUST08098,Low
CUST08099,Low
CUST08100,Low
CUST08101,Low
CUST08102,Low
CUST08103,Low
CUST08104,Medium
CUST08105,Medium
CUST08106,Low
CUST08107,Low
CUST08108,Low
CUST08109,Low
CUST08110,Medium
CUST08111,Low
CUST08112,Medium
CUST08113,Low
CUST08114,Low
CUST08115,Low
CUST08116,Low
CUST08117,Low
CUST08118,Low
CUST08119,Medium
CUST08120,Low
CUST08121,Low
CUST08122,Low
CUST08123,Low
CUST08124,Low
CUST08125,Low
CUST08126,Low
CUST08127,Medium
CUST08128,Low
CUST08129,High
CUST08130,Low
CUST08131,Low
CUST08132,Low
CUST08133,Low
CUST08134,Medium
CUST08135,Low
CUST08136,Low
CUST08137,Low
CUST08138,Low
CUST08139,Low
CUST08140,Low
CUST08141,Low
CUST08142,Low
CUST08143,Medium
CUST08144,Low
CUST08145,Low
CUST08146,Low
CUST08147,Low
CUST08148,Low
CUST08149,Low
CUST08150,Low
CUST08151,Low
CUST08152,Low
CUST08153,Low
CUST08154,Low
CUST08155,Low
CUST08156,Low
CUST08157,Low
CUST08158,Low
CUST08159,Low
CUST08160,Low
CUST08161,Low
CUST08162,Low
CUST08163,Low
CUST08164,Low
CUST08165,Medium
CUST08166,Low
CUST08167,Low
CUST08168,Low
CUST08169,Low
CUST08170,Medium
CUST08171,Low
CUST08172,Low
CUST08173,Low
CUST08174,Low
CUST08175,Low
CUST08176,Low
CUST08177,Low
CUST08178,Low
CUST08179,Low
CUST08180,Low
CUST08181,Low
CUST08182,Low
CUST08183,Low
CUST08184,Low
CUST08185,Low
CUST08186,Low
CUST08187,Low
CUST08188,Low
CUST08189,Low
CUST08190,Low
CUST08191,Low
CUST08192,Low
CUST08193,Low
CUST08194,Low
CUST08195,Low
CUST08196,Low
CUST08197,Low
CUST08198,Medium
CUST08199,Low
CUST08200,Low
CUST08201,Low
CUST08202,Low
CUST08203,Low
CUST08204,Low
CUST08205,Low
CUST08206,Low
CUST08207,High
CUST08208,Low
CUST08209,Low
CUST08210,Low
CUST08211,Low
CUST08212,Low
CUST08213,Low
CUST08214,Low
CUST08215,Low
CUST08216,Low
CUST08217,Low
CUST08218,Low
CUST08219,Low
CUST08220,Low
CUST08221,Low
CUST08222,Low
CUST08223,Low
CUST08224,Low
CUST08225,Low
CUST08226,Low
CUST08227,Low
CUST08228,Low
CUST08229,Low
CUST08230,Low
CUST08231,Low
CUST08232,Low
CUST08233,Low
CUST08234,Low
CUST08235,Low
CUST08236,Low
CUST08237,Low
CUST08238,Low
CUST08239,Low
CUST08240,Low
CUST08241,Low
CUST08242,Low
CUST08243,Low
CUST08244,Low
CUST08245,Low
CUST08246,Low
CUST08247,Low
CUST08248,Low
CUST08249,Low
CUST08250,Low
CUST08251,Low
CUST08252,Low
CUST08253,Low
CUST08254,Low
CUST08255,Low
CUST08256,Low
CUST08257,Low
CUST08258,Low
CUST08259,Low
CUST08260,Low
CUST08261,Low
CUST08262,Low
CUST08263,Medium
CUST08264,Low
CUST08265,Low
CUST08266,Low
CUST08267,Low
CUST08268,Low
CUST08269,Low
CUST08270,Low
CUST08271,Low
CUST08272,Low
CUST08273,Low
CUST08274,Medium
CUST08275,Low
CUST08276,Low
CUST08277,Low
CUST08278,Low
CUST08279,Low
CUST08280,Low
CUST08281,Low
CUST08282,Low
CUST08283,Low
CUST08284,Low
CUST08285,Low
CUST08286,Low
CUST08287,Low
CUST08288,Low
CUST08289,Low
CUST08290,Low
CUST08291,Low
CUST08292,Low
CUST08293,Medium
CUST08294,Low
CUST08295,High
CUST08296,High
CUST08297,Low
CUST08298,Low
CUST08299,Low
CUST08300,Low
CUST08301,Low
CUST08302,Low
CUST08303,Low
CUST08304,Low
CUST08305,Low
CUST08306,Low
CUST08307,Low
CUST08308,Low
CUST08309,Low
CUST08310,Low
CUST08311,Medium
CUST08312,High
CUST08313,Low
CUST08314,Medium
CUST08315,Low
CUST08316,Low
CUST08317,Low
CUST08318,Low
CUST08319,Low
CUST08320,Low
CUST08321,Low
CUST08322,Low
CUST08323,Medium
CUST08324,Low
CUST08325,Low
CUST08326,Low
CUST08327,Low
CUST08328,Low
CUST08329,Low
CUST08330,Low
CUST08331,Low
CUST08332,Low
CUST08333,Medium
CUST08334,Low
CUST08335,Low
CUST08336,Low
CUST08337,Low
CUST08338,Low
CUST08339,Low
CUST08340,Low
CUST08341,Low
CUST08342,Low
CUST08343,Low
CUST08344,Medium
CUST08345,Low
CUST08346,Low
CUST08347,Low
CUST08348,Low
CUST08349,Low
CUST08350,Low
CUST08351,Low
CUST08352,Low
CUST08353,Low
CUST08354,Low
CUST08355,Low
CUST08356,Low
CUST08357,Low
CUST08358,Low
CUST08359,Low
CUST08360,Low
CUST08361,Low
CUST08362,Medium
CUST08363,Low
CUST08364,Low
CUST08365,Low
CUST08366,Low
CUST08367,Low
CUST08368,Low
CUST08369,Low
CUST08370,Low
CUST08371,Low
CUST08372,Low
CUST08373,Low
CUST08374,Low
CUST08375,Low
CUST08376,Low
CUST08377,Low
CUST08378,Low
CUST08379,Low
CUST08380,Low
CUST08381,Low
CUST08382,Low
CUST08383,Low
CUST08384,Low
CUST08385,Low
CUST08386,Low
CUST08387,Low
CUST08388,Medium
CUST08389,Medium
CUST08390,Low
CUST08391,Low
CUST08392,Low
CUST08393,Low
CUST08394,Low
CUST08395,Low
CUST08396,High
CUST08397,Low
CUST08398,Low
CUST08399,Low
CUST08400,Low
CUST08401,Low
CUST08402,Low
CUST08403,Low
CUST08404,Low
CUST08405,Low
CUST08406,Medium
CUST08407,Low
CUST08408,Low
CUST08409,Low
CUST08410,Low
CUST08411,Low
CUST08412,Low
CUST08413,Low
CUST08414,Low
CUST08415,Low
CUST08416,Medium
CUST08417,Low
CUST08418,Low
CUST08419,Low
CUST08420,Low
CUST08421,Low
CUST08422,Low
CUST08423,Low
CUST08424,Low
CUST08425,Low
CUST08426,Low
CUST08427,High
CUST08428,Low
CUST08429,Low
CUST08430,Low
CUST08431,Low
CUST08432,Low
CUST08433,Low
CUST08434,Low
CUST08435,Low
CUST08436,Low
CUST08437,Low
CUST08438,Low
CUST08439,Medium
CUST08440,High
CUST08441,Low
CUST08442,Low
CUST08443,Low
CUST08444,High
CUST08445,Low
CUST08446,Low
CUST08447,Low
CUST08448,Low
CUST08449,Low
CUST08450,Low
CUST08451,Low
CUST08452,Low
CUST08453,Low
CUST08454,Low
CUST08455,Low
CUST08456,Medium
CUST08457,Low
CUST08458,Low
CUST08459,Low
CUST08460,Low
CUST08461,Low
CUST08462,Low
CUST08463,Low
CUST08464,Low
CUST08465,Low
CUST08466,Low
CUST08467,Low
CUST08468,Low
CUST08469,Low
CUST08470,Low
CUST08471,High
CUST08472,Low
CUST08473,Low
CUST08474,Low
CUST08475,Low
CUST08476,Low
CUST08477,Low
CUST08478,Low
CUST08479,Medium
CUST08480,Low
CUST08481,Low
CUST08482,Low
CUST08483,Low
CUST08484,Medium
CUST08485,Low
CUST08486,Low
CUST08487,High
CUST08488,Low
CUST08489,Low
CUST08490,Low
CUST08491,Low
CUST08492,Low
CUST08493,Medium
CUST08494,Low
CUST08495,Low
CUST08496,Low
CUST08497,Low
CUST08498,Low
CUST08499,Medium
CUST08500,Low
CUST08501,Low
CUST08502,Low
CUST08503,Medium
CUST08504,Low
CUST08505,Low
CUST08506,Low
CUST08507,Low
CUST08508,Low
CUST08509,Low
CUST08510,Low
CUST08511,Low
CUST08512,Low
CUST08513,Low
CUST08514,Medium
CUST08515,Low
CUST08516,Low
CUST08517,Low
CUST08518,Low
CUST08519,Low
CUST08520,Low
CUST08521,Low
CUST08522,Low
CUST08523,Low
CUST08524,Low
CUST08525,Low
CUST08526,Low
CUST08527,Low
CUST08528,Low
CUST08529,Low
CUST08530,Low
CUST08531,Low
CUST08532,Medium
CUST08533,Low
CUST08534,Low
CUST08535,Low
CUST08536,Low
CUST08537,Low
CUST08538,Low
CUST08539,Low
CUST08540,Low
CUST08541,Low
CUST08542,Low
CUST08543,Low
CUST08544,Low
CUST08545,Low
CUST08546,Low
CUST08547,Low
CUST08548,Low
CUST08549,Low
CUST08550,Low
CUST08551,Low
CUST08552,Low
CUST08553,Low
CUST08554,Medium
CUST08555,Low
CUST08556,Low
CUST08557,Low
CUST08558,Low
CUST08559,Low
CUST08560,Low
CUST08561,Low
CUST08562,Low
CUST08563,High
CUST08564,Low
CUST08565,Low
CUST08566,Low
CUST08567,Low
CUST08568,Low
CUST08569,Medium
CUST08570,Low
CUST08571,Low
CUST08572,Medium
CUST08573,Medium
CUST08574,Low
CUST08575,Low
CUST08576,Low
CUST08577,Low
CUST08578,Low
CUST08579,Low
CUST08580,Medium
CUST08581,Low
CUST08582,Low
CUST08583,Low
CUST08584,High
CUST08585,Medium
CUST08586,Low
CUST08587,Low
CUST08588,Medium
CUST08589,Low
CUST08590,Low
CUST08591,Low
CUST08592,Low
CUST08593,Low
CUST08594,Low
CUST08595,Low
CUST08596,Low
CUST08597,Low
CUST08598,Low
CUST08599,Low
CUST08600,Low
CUST08601,High
CUST08602,Low
CUST08603,Low
CUST08604,Low
CUST08605,Low
CUST08606,Low
CUST08607,Low
CUST08608,Low
CUST08609,Low
CUST08610,Low
CUST08611,Low
CUST08612,Low
CUST08613,Low
CUST08614,Low
CUST08615,Low
CUST08616,Low
CUST08617,Low
CUST08618,Low
CUST08619,Low
CUST08620,Low
CUST08621,Low
CUST08622,Low
CUST08623,Low
CUST08624,Low
CUST08625,Low
CUST08626,Low
CUST08627,Low
CUST08628,Low
CUST08629,Medium
CUST08630,High
CUST08631,Low
CUST08632,Low
CUST08633,Low
CUST08634,Low
CUST08635,Low
CUST08636,Low
CUST08637,Low
CUST08638,Low
CUST08639,High
CUST08640,Low
CUST08641,Low
CUST08642,Low
CUST08643,Low
CUST08644,High
CUST08645,Medium
CUST08646,Low
CUST08647,Low
CUST08648,Low
CUST08649,Low
CUST08650,Low
CUST08651,Low
CUST08652,Low
CUST08653,Low
CUST08654,Low
CUST08655,Low
CUST08656,Low
CUST08657,Low
CUST08658,Low
CUST08659,Low
CUST08660,Low
CUST08661,Low
CUST08662,Low
CUST08663,Low
CUST08664,Medium
CUST08665,Low
CUST08666,Low
CUST08667,Low
CUST08668,Low
CUST08669,Medium
CUST08670,Medium
CUST08671,Low
CUST08672,Low
CUST08673,Low
CUST08674,Low
CUST08675,Medium
CUST08676,Low
CUST08677,Low
CUST08678,Low
CUST08679,Low
CUST08680,Low
CUST08681,High
CUST08682,Low
CUST08683,Low
CUST08684,Low
CUST08685,Low
CUST08686,Medium
CUST08687,Low
CUST08688,Low
CUST08689,Low
CUST08690,High
CUST08691,Low
CUST08692,Low
CUST08693,Low
CUST08694,Medium
CUST08695,Low
CUST08696,Low
CUST08697,Low
CUST08698,Low
CUST08699,Low
CUST08700,Medium
CUST08701,Low
CUST08702,Low
CUST08703,Low
CUST08704,Low
CUST08705,Low
CUST08706,Low
CUST08707,Low
CUST08708,Low
CUST08709,Medium
CUST08710,Low
CUST08711,Low
CUST08712,Low
CUST08713,Low
CUST08714,Low
CUST08715,Low
CUST08716,Low
CUST08717,Low
CUST08718,Low
CUST08719,Low
CUST08720,Low
CUST08721,Low
CUST08722,Low
CUST08723,Low
CUST08724,Low
CUST08725,Low
CUST08726,Low
CUST08727,Low
CUST08728,Medium
CUST08729,Low
CUST08730,Low
CUST08731,Low
CUST08732,Low
CUST08733,Low
CUST08734,Low
CUST08735,Low
CUST08736,Low
CUST08737,Low
CUST08738,Low
CUST08739,Low
CUST08740,Low
CUST08741,Low
CUST08742,Low
CUST08743,Low
CUST08744,Low
CUST08745,Low
CUST08746,Low
CUST08747,Low
CUST08748,Low
CUST08749,Low
CUST08750,Low
CUST08751,Low
CUST08752,Low
CUST08753,High
CUST08754,High
CUST08755,Low
CUST08756,Low
CUST08757,Low
CUST08758,Low
CUST08759,Low
CUST08760,Low
CUST08761,Low
CUST08762,Low
CUST08763,Low
CUST08764,Low
CUST08765,Low
CUST08766,Low
CUST08767,Low
CUST08768,High
CUST08769,Low
CUST08770,Low
CUST08771,Medium
CUST08772,Low
CUST08773,Low
CUST08774,Low
CUST08775,Low
CUST08776,Low
CUST08777,Low
CUST08778,Low
CUST08779,Low
CUST08780,Low
CUST08781,Low
CUST08782,Medium
CUST08783,Medium
CUST08784,Low
CUST08785,Low
CUST08786,Low
CUST08787,Low
CUST08788,Low
CUST08789,Low
CUST08790,Low
CUST08791,Low
CUST08792,Low
CUST08793,Low
CUST08794,Low
CUST08795,Low
CUST08796,Low
CUST08797,Low
CUST08798,Low
CUST08799,Low
CUST08800,Low
CUST08801,Low
CUST08802,Low
CUST08803,Low
CUST08804,Low
CUST08805,Low
CUST08806,Low
CUST08807,Low
CUST08808,Low
CUST08809,Low
CUST08810,Low
CUST08811,Low
CUST08812,Low
CUST08813,Low
CUST08814,Low
CUST08815,Low
CUST08816,Low
CUST08817,Low
CUST08818,Low
CUST08819,Low
CUST08820,Low
CUST08821,Low
CUST08822,Low
CUST08823,High
CUST08824,Low
CUST08825,Low
CUST08826,Low
CUST08827,Low
CUST08828,Low
CUST08829,Low
CUST08830,Low
CUST08831,Low
CUST08832,Low
CUST08833,Low
CUST08834,Low
CUST08835,Low
CUST08836,Low
CUST08837,Low
CUST08838,Low
CUST08839,Low
CUST08840,Low
CUST08841,Medium
CUST08842,Low
CUST08843,Low
CUST08844,Low
CUST08845,Low
CUST08846,Low
CUST08847,Low
CUST08848,Low
CUST08849,Medium
CUST08850,Low
CUST08851,Low
CUST08852,Low
CUST08853,Low
CUST08854,Low
CUST08855,Low
CUST08856,Low
CUST08857,Low
CUST08858,Low
CUST08859,Low
CUST08860,Low
CUST08861,Low
CUST08862,High
CUST08863,Low
CUST08864,Low
CUST08865,Low
CUST08866,Low
CUST08867,Low
CUST08868,Medium
CUST08869,Low
CUST08870,Low
CUST08871,Low
CUST08872,Low
CUST08873,Low
CUST08874,Low
CUST08875,Low
CUST08876,Low
CUST08877,Low
CUST08878,High
CUST08879,Low
CUST08880,Low
CUST08881,Low
CUST08882,Low
CUST08883,Low
CUST08884,Low
CUST08885,Low
CUST08886,Low
CUST08887,Low
CUST08888,Low
CUST08889,Low
CUST08890,Low
CUST08891,Low
CUST08892,Low
CUST08893,Low
CUST08894,Low
CUST08895,Low
CUST08896,Low
CUST08897,Low
CUST08898,Low
CUST08899,Low
CUST08900,Low
CUST08901,Low
CUST08902,Low
CUST08903,Low
CUST08904,Low
CUST08905,Low
CUST08906,Medium
CUST08907,Low
CUST08908,Low
CUST08909,Low
CUST08910,Low
CUST08911,Medium
CUST08912,Low
CUST08913,Low
CUST08914,Low
CUST08915,Low
CUST08916,Low
CUST08917,Low
CUST08918,Low
CUST08919,Low
CUST08920,Low
CUST08921,Low
CUST08922,Low
CUST08923,Low
CUST08924,Low
CUST08925,Low
CUST08926,Low
CUST08927,Low
CUST08928,Low
CUST08929,Low
CUST08930,Low
CUST08931,Low
CUST08932,Medium
CUST08933,Low
CUST08934,Low
CUST08935,Low
CUST08936,Low
CUST08937,Low
CUST08938,Low
CUST08939,Low
CUST08940,Low
CUST08941,Medium
CUST08942,Low
CUST08943,Low
CUST08944,Low
CUST08945,Low
CUST08946,Low
CUST08947,Low
CUST08948,Low
CUST08949,Low
CUST08950,Low
CUST08951,Low
CUST08952,Low
CUST08953,Medium
CUST08954,Low
CUST08955,Low
CUST08956,Low
CUST08957,Low
CUST08958,Low
CUST08959,Low
CUST08960,Low
CUST08961,Low
CUST08962,Low
CUST08963,Low
CUST08964,Low
CUST08965,Low
CUST08966,Low
CUST08967,Low
CUST08968,Low
CUST08969,Low
CUST08970,Low
CUST08971,Low
CUST08972,Low
CUST08973,Medium
CUST08974,Low
CUST08975,Low
CUST08976,Low
CUST08977,Low
CUST08978,Low
CUST08979,Low
CUST08980,High
CUST08981,Low
CUST08982,Low
CUST08983,Low
CUST08984,Low
CUST08985,Low
CUST08986,Low
CUST08987,Medium
CUST08988,Medium
CUST08989,Low
CUST08990,Low
CUST08991,High
CUST08992,Low
CUST08993,Low
CUST08994,Low
CUST08995,Low
CUST08996,Low
CUST08997,Low
CUST08998,Low
CUST08999,Low
CUST09000,Low
CUST09001,Low
CUST09002,Low
CUST09003,Medium
CUST09004,Low
CUST09005,Low
CUST09006,Low
CUST09007,Low
CUST09008,Low
CUST09009,Low
CUST09010,Low
CUST09011,High
CUST09012,Low
CUST09013,Low
CUST09014,Low
CUST09015,Low
CUST09016,Low
CUST09017,High
CUST09018,Low
CUST09019,Low
CUST09020,Low
CUST09021,Low
CUST09022,Low
CUST09023,Low
CUST09024,Low
CUST09025,Low
CUST09026,Low
CUST09027,Low
CUST09028,Low
CUST09029,Low
CUST09030,Low
CUST09031,Low
CUST09032,Low
CUST09033,Low
CUST09034,Low
CUST09035,Low
CUST09036,Medium
CUST09037,Low
CUST09038,Low
CUST09039,Low
CUST09040,Low
CUST09041,Low
CUST09042,Low
CUST09043,Low
CUST09044,Low
CUST09045,Low
CUST09046,Low
CUST09047,Low
CUST09048,Low
CUST09049,Low
CUST09050,Low
CUST09051,Low
CUST09052,Low
CUST09053,Low
CUST09054,Low
CUST09055,Low
CUST09056,Low
CUST09057,Low
CUST09058,Low
CUST09059,Low
CUST09060,Low
CUST09061,Low
CUST09062,Low
CUST09063,Low
CUST09064,Low
CUST09065,High
CUST09066,Low
CUST09067,Low
CUST09068,Low
CUST09069,Medium
CUST09070,Low
CUST09071,Low
CUST09072,Low
CUST09073,Low
CUST09074,Low
CUST09075,Low
CUST09076,Low
CUST09077,Low
CUST09078,Low
CUST09079,Low
CUST09080,Low
CUST09081,Low
CUST09082,Low
CUST09083,Low
CUST09084,Low
CUST09085,Low
CUST09086,High
CUST09087,Low
CUST09088,Low
CUST09089,Low
CUST09090,Low
CUST09091,Medium
CUST09092,Medium
CUST09093,Low
CUST09094,Low
CUST09095,Low
CUST09096,Low
CUST09097,Low
CUST09098,Low
CUST09099,Low
CUST09100,Medium
CUST09101,Medium
CUST09102,Low
CUST09103,Low
CUST09104,Low
CUST09105,Low
CUST09106,Low
CUST09107,Low
CUST09108,Low
CUST09109,Low
CUST09110,Low
CUST09111,Low
CUST09112,High
CUST09113,Low
CUST09114,Low
CUST09115,Medium
CUST09116,Low
CUST09117,Low
CUST09118,Low
CUST09119,Low
CUST09120,Low
CUST09121,Low
CUST09122,High
CUST09123,Low
CUST09124,Low
CUST09125,Low
CUST09126,Low
CUST09127,Low
CUST09128,High
CUST09129,Medium
CUST09130,Low
CUST09131,Low
CUST09132,Low
CUST09133,Low
CUST09134,Low
CUST09135,Low
CUST09136,Low
CUST09137,Low
CUST09138,Low
CUST09139,Low
CUST09140,Low
CUST09141,Low
CUST09142,Low
CUST09143,Low
CUST09144,Low
CUST09145,Low
CUST09146,Low
CUST09147,Low
CUST09148,Low
CUST09149,Low
CUST09150,Low
CUST09151,Low
CUST09152,Low
CUST09153,Low
CUST09154,Low
CUST09155,Low
CUST09156,Low
CUST09157,Low
CUST09158,Low
CUST09159,Low
CUST09160,Low
CUST09161,Low
CUST09162,Low
CUST09163,Low
CUST09164,Low
CUST09165,Low
CUST09166,Low
CUST09167,Low
CUST09168,Low
CUST09169,Low
CUST09170,Low
CUST09171,Low
CUST09172,Low
CUST09173,Low
CUST09174,Low
CUST09175,Low
CUST09176,Low
CUST09177,Low
CUST09178,High
CUST09179,Low
CUST09180,Medium
CUST09181,Low
CUST09182,Low
CUST09183,Low
CUST09184,Low
CUST09185,Low
CUST09186,Low
CUST09187,Low
CUST09188,Low
CUST09189,High
CUST09190,Low
CUST09191,High
CUST09192,Low
CUST09193,Low
CUST09194,Low
CUST09195,Low
CUST09196,Low
CUST09197,Low
CUST09198,Low
CUST09199,Low
CUST09200,Low
CUST09201,Low
CUST09202,Low
CUST09203,High
CUST09204,Low
CUST09205,Medium
CUST09206,Low
CUST09207,Low
CUST09208,Low
CUST09209,Low
CUST09210,Medium
CUST09211,Medium
CUST09212,Low
CUST09213,Low
CUST09214,Low
CUST09215,Low
CUST09216,Low
CUST09217,Low
CUST09218,Low
CUST09219,Low
CUST09220,Low
CUST09221,Low
CUST09222,Low
CUST09223,Low
CUST09224,Low
CUST09225,Low
CUST09226,Medium
CUST09227,High
CUST09228,Low
CUST09229,Low
CUST09230,Low
CUST09231,Low
CUST09232,High
CUST09233,Low
CUST09234,Low
CUST09235,Low
CUST09236,Low
CUST09237,Low
CUST09238,Medium
CUST09239,Low
CUST09240,Low
CUST09241,Low
CUST09242,Low
CUST09243,Medium
CUST09244,Low
CUST09245,Low
CUST09246,Low
CUST09247,Low
CUST09248,Low
CUST09249,Low
CUST09250,Low
CUST09251,Low
CUST09252,Low
CUST09253,Low
CUST09254,Low
CUST09255,Low
CUST09256,Low
CUST09257,Low
CUST09258,Low
CUST09259,Low
CUST09260,Medium
CUST09261,Low
CUST09262,Low
CUST09263,High
CUST09264,Low
CUST09265,Low
CUST09266,Low
CUST09267,High
CUST09268,High
CUST09269,Low
CUST09270,Low
CUST09271,Low
CUST09272,Low
CUST09273,Low
CUST09274,Low
CUST09275,Low
CUST09276,Low
